,Open,High,Low,Close,Volume,VOX_unscaled,VOX_monthly,isPartial,scale,VOX,VOX stock_unscaled,VOX stock_monthly,isPartial,scale,VOX stock,VOX price_unscaled,VOX price_monthly,isPartial,scale,VOX price,VOX vanguard_unscaled,VOX vanguard_monthly,isPartial,scale,VOX vanguard,Dow Jones_unscaled,Dow Jones_monthly,isPartial,scale,Dow Jones,Trump_unscaled,Trump_monthly,isPartial,scale,Trump
5/8/14,85.12999725,86.54000092,84.94000244,85.66000366,43100,100,41,,0.41,41,0,18,,0.18,0,0,32,,0.32,0,0,25,,0.25,0,94,11,,0.11,10.34,84,1,,0.01,0.84
5/9/14,85.55999756,86.36000061,85.55999756,86.36000061,26700,74,41,,0.41,30.34,0,18,,0.18,0,0,32,,0.32,0,0,25,,0.25,0,95,11,,0.11,10.45,92,1,,0.01,0.92
5/12/14,86.79000092,87.05999756,86.56999969,86.90000153,47300,76,41,,0.41,31.16,0,18,,0.18,0,0,32,,0.32,0,0,25,,0.25,0,80,11,,0.11,8.8,87,1,,0.01,0.87
5/13/14,86.94000244,86.94000244,86.37999725,86.41000366,33600,84,41,,0.41,34.44,0,18,,0.18,0,66,32,,0.32,21.12,0,25,,0.25,0,91,11,,0.11,10.01,93,1,,0.01,0.93
5/14/14,86.58999634,86.80999756,86.04000092,86.30999756,35700,91,41,,0.41,37.31,0,18,,0.18,0,0,32,,0.32,0,0,25,,0.25,0,90,11,,0.11,9.9,79,1,,0.01,0.79
5/15/14,86.18000031,86.51000214,85.90000153,86.44999695,32900,93,41,,0.41,38.13,82,18,,0.18,14.76,0,32,,0.32,0,0,25,,0.25,0,93,11,,0.11,10.23,75,1,,0.01,0.75
5/16/14,87.25,87.25,86.66000366,87.16000366,70600,82,41,,0.41,33.62,0,18,,0.18,0,0,32,,0.32,0,0,25,,0.25,0,97,11,,0.11,10.67,87,1,,0.01,0.87
5/19/14,86.69999695,87.75,86.54000092,87.26999664,90100,81,41,,0.41,33.21,0,18,,0.18,0,0,32,,0.32,0,100,25,,0.25,25,79,11,,0.11,8.69,73,1,,0.01,0.73
5/20/14,88,88,85.73000336,85.91999817,40900,86,41,,0.41,35.26,0,18,,0.18,0,0,32,,0.32,0,0,25,,0.25,0,91,11,,0.11,10.01,86,1,,0.01,0.86
5/21/14,87.26999664,87.26999664,85.69999695,85.87000275,50100,90,41,,0.41,36.9,0,18,,0.18,0,77,32,,0.32,24.64,0,25,,0.25,0,95,11,,0.11,10.45,83,1,,0.01,0.83
5/22/14,86.19000244,86.51999664,86.16000366,86.30999756,41700,76,41,,0.41,31.16,0,18,,0.18,0,77,32,,0.32,24.64,0,25,,0.25,0,86,11,,0.11,9.46,86,1,,0.01,0.86
5/23/14,86.56999969,86.73999786,86.33000183,86.73999786,38600,93,41,,0.41,38.13,0,18,,0.18,0,0,32,,0.32,0,0,25,,0.25,0,100,11,,0.11,11,84,1,,0.01,0.84
5/27/14,86.88999939,87,86.56999969,86.68000031,45300,88,41,,0.41,36.08,0,18,,0.18,0,0,32,,0.32,0,0,25,,0.25,0,82,11,,0.11,9.02,82,1,,0.01,0.82
5/28/14,86.79000092,87.34999847,86.65000153,87.13999939,36600,75,41,,0.41,30.75,0,18,,0.18,0,0,32,,0.32,0,0,25,,0.25,0,88,11,,0.11,9.68,83,1,,0.01,0.83
5/29/14,87.5,87.5,87.05000305,87.41000366,38300,89,41,,0.41,36.49,88,18,,0.18,15.84,0,32,,0.32,0,0,25,,0.25,0,86,11,,0.11,9.46,86,1,,0.01,0.86
5/30/14,87.83000183,87.83000183,87.30000305,87.69000244,19400,75,41,,0.41,30.75,0,18,,0.18,0,80,32,,0.32,25.6,0,25,,0.25,0,82,11,,0.11,9.02,77,1,,0.01,0.77
6/2/14,88.70999908,88.93000031,87.13999939,87.16000366,66600,98,40,,0.4,39.2,0,16,,0.16,0,0,44,,0.44,0,0,58,,0.58,0,82,11,,0.11,9.02,55,1,,0.01,0.55
6/3/14,87.16000366,87.16000366,86.38999939,86.44000244,49500,87,40,,0.4,34.8,73,16,,0.16,11.68,72,44,,0.44,31.68,0,58,,0.58,0,92,11,,0.11,10.12,62,1,,0.01,0.62
6/4/14,86.63999939,86.63999939,86.12999725,86.18000031,35600,94,40,,0.4,37.6,0,16,,0.16,0,0,44,,0.44,0,0,58,,0.58,0,74,11,,0.11,8.14,55,1,,0.01,0.55
6/5/14,86.69999695,86.69999695,85.68000031,86.62999725,63200,99,40,,0.4,39.6,0,16,,0.16,0,0,44,,0.44,0,0,58,,0.58,0,91,11,,0.11,10.01,57,1,,0.01,0.57
6/6/14,86.79000092,86.79000092,86.36000061,86.48000336,53500,80,40,,0.4,32,0,16,,0.16,0,0,44,,0.44,0,0,58,,0.58,0,90,11,,0.11,9.9,56,1,,0.01,0.56
6/9/14,86.41000366,86.91999817,86.41000366,86.79000092,29000,77,40,,0.4,30.8,0,16,,0.16,0,0,44,,0.44,0,0,58,,0.58,0,89,11,,0.11,9.79,61,1,,0.01,0.61
6/10/14,86.72000122,86.72000122,86.29000092,86.41999817,45300,85,40,,0.4,34,0,16,,0.16,0,75,44,,0.44,33,0,58,,0.58,0,100,11,,0.11,11,55,1,,0.01,0.55
6/11/14,86.48000336,86.48000336,85.91999817,86.12999725,27000,99,40,,0.4,39.6,0,16,,0.16,0,0,44,,0.44,0,0,58,,0.58,0,87,11,,0.11,9.57,50,1,,0.01,0.5
6/12/14,86.41999817,86.41999817,85.06999969,85.48000336,334100,92,40,,0.4,36.8,0,16,,0.16,0,76,44,,0.44,33.44,0,58,,0.58,0,87,11,,0.11,9.57,68,1,,0.01,0.68
6/13/14,85.40000153,86.41000366,85.25,86.18000031,83500,84,40,,0.4,33.6,0,16,,0.16,0,0,44,,0.44,0,0,58,,0.58,0,92,11,,0.11,10.12,100,1,,0.01,1
6/16/14,86.52999878,86.52999878,85.80000305,86.25,40400,84,40,,0.4,33.6,0,16,,0.16,0,0,44,,0.44,0,0,58,,0.58,0,86,11,,0.11,9.46,61,1,,0.01,0.61
